ecoregion1,ecoregion2,jaccard
North Saharan Steppe And Woodlands,Cantebury-Otago Tussock Grasslands,0
North Saharan Steppe And Woodlands,Richmond Temperate Forests,0
North Saharan Steppe And Woodlands,North Island Temperate Forests,0.058823529411764705
North Saharan Steppe And Woodlands,Anatolian Conifer And Deciduous Mixed Forests,0.25
North Saharan Steppe And Woodlands,Eastern Anatolian Montane Steppe,0.08
North Saharan Steppe And Woodlands,Mediterranean Dry Woodlands And Steppe,0.3076923076923077
North Saharan Steppe And Woodlands,Central Anatolian Steppe,0
North Saharan Steppe And Woodlands,Miskito Pine Forests,0
North Saharan Steppe And Woodlands,Mindoro Rain Forests,0
North Saharan Steppe And Woodlands,Madeira Evergreen Forests,0
North Saharan Steppe And Woodlands,Albertine Rift Montane Forests,0
North Saharan Steppe And Woodlands,East European Forest Steppe,0
North Saharan Steppe And Woodlands,Rakiura Island Temperate Forests,0
North Saharan Steppe And Woodlands,South Island Temperate Forests,0
North Saharan Steppe And Woodlands,Antipodes Subantarctic Islands Tundra,0
North Saharan Steppe And Woodlands,Central Range Sub-Alpine Grasslands,0
North Saharan Steppe And Woodlands,Dry Chaco,0
North Saharan Steppe And Woodlands,Marajó Varzeá,0
North Saharan Steppe And Woodlands,Sahara Desert,0
North Saharan Steppe And Woodlands,Central Deccan Plateau Dry Deciduous Forests,0
North Saharan Steppe And Woodlands,Ecuadorian Dry Forests,0
North Saharan Steppe And Woodlands,Nile Delta Flooded Savanna,0.0625
North Saharan Steppe And Woodlands,Columbia Plateau,0
North Saharan Steppe And Woodlands,Bolivian Yungas,0
North Saharan Steppe And Woodlands,Lake Chad Flooded Savanna,0.13333333333333333
North Saharan Steppe And Woodlands,Southern Anatolian Montane Conifer And Deciduous Forests,0
North Saharan Steppe And Woodlands,Northern Anatolian Conifer And Deciduous Forests,0
North Saharan Steppe And Woodlands,East Siberian Taiga,0
North Saharan Steppe And Woodlands,Central Andean Puna,0
North Saharan Steppe And Woodlands,Ruwenzori-Virunga Montane Moorlands,0
North Saharan Steppe And Woodlands,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0.07692307692307693
North Saharan Steppe And Woodlands,Aspen Parkland,0.07692307692307693
North Saharan Steppe And Woodlands,Sahelian Acacia Savanna,0
North Saharan Steppe And Woodlands,Gissaro-Alai Open Woodlands,0
North Saharan Steppe And Woodlands,High Monte,0
North Saharan Steppe And Woodlands,Apache Highlands,0
North Saharan Steppe And Woodlands,Alaska Peninsula,0
North Saharan Steppe And Woodlands,Socotra Island Xeric Shrublands,0
North Saharan Steppe And Woodlands,Talamancan Montane Forests,0
Cantebury-Otago Tussock Grasslands,Richmond Temperate Forests,0.2
Cantebury-Otago Tussock Grasslands,North Island Temperate Forests,0.16666666666666666
Cantebury-Otago Tussock Grasslands,Anatolian Conifer And Deciduous Mixed Forests,0
Cantebury-Otago Tussock Grasslands,Eastern Anatolian Montane Steppe,0
Cantebury-Otago Tussock Grasslands,Mediterranean Dry Woodlands And Steppe,0
Cantebury-Otago Tussock Grasslands,Central Anatolian Steppe,0
Cantebury-Otago Tussock Grasslands,Miskito Pine Forests,0
Cantebury-Otago Tussock Grasslands,Mindoro Rain Forests,0
Cantebury-Otago Tussock Grasslands,Madeira Evergreen Forests,0
Cantebury-Otago Tussock Grasslands,Albertine Rift Montane Forests,0
Cantebury-Otago Tussock Grasslands,East European Forest Steppe,0
Cantebury-Otago Tussock Grasslands,Rakiura Island Temperate Forests,0
Cantebury-Otago Tussock Grasslands,South Island Temperate Forests,0
Cantebury-Otago Tussock Grasslands,Antipodes Subantarctic Islands Tundra,0
Cantebury-Otago Tussock Grasslands,Central Range Sub-Alpine Grasslands,0
Cantebury-Otago Tussock Grasslands,Dry Chaco,0
Cantebury-Otago Tussock Grasslands,Marajó Varzeá,0
Cantebury-Otago Tussock Grasslands,Sahara Desert,0
Cantebury-Otago Tussock Grasslands,Central Deccan Plateau Dry Deciduous Forests,0
Cantebury-Otago Tussock Grasslands,Ecuadorian Dry Forests,0
Cantebury-Otago Tussock Grasslands,Nile Delta Flooded Savanna,0
Cantebury-Otago Tussock Grasslands,Columbia Plateau,0
Cantebury-Otago Tussock Grasslands,Bolivian Yungas,0
Cantebury-Otago Tussock Grasslands,Lake Chad Flooded Savanna,0
Cantebury-Otago Tussock Grasslands,Southern Anatolian Montane Conifer And Deciduous Forests,0
Cantebury-Otago Tussock Grasslands,Northern Anatolian Conifer And Deciduous Forests,0
Cantebury-Otago Tussock Grasslands,East Siberian Taiga,0
Cantebury-Otago Tussock Grasslands,Central Andean Puna,0
Cantebury-Otago Tussock Grasslands,Ruwenzori-Virunga Montane Moorlands,0
Cantebury-Otago Tussock Grasslands,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Cantebury-Otago Tussock Grasslands,Aspen Parkland,0
Cantebury-Otago Tussock Grasslands,Sahelian Acacia Savanna,0
Cantebury-Otago Tussock Grasslands,Gissaro-Alai Open Woodlands,0
Cantebury-Otago Tussock Grasslands,High Monte,0
Cantebury-Otago Tussock Grasslands,Apache Highlands,0
Cantebury-Otago Tussock Grasslands,Alaska Peninsula,0
Cantebury-Otago Tussock Grasslands,Socotra Island Xeric Shrublands,0
Cantebury-Otago Tussock Grasslands,Talamancan Montane Forests,0
Richmond Temperate Forests,North Island Temperate Forests,0.5
Richmond Temperate Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Richmond Temperate Forests,Eastern Anatolian Montane Steppe,0.058823529411764705
Richmond Temperate Forests,Mediterranean Dry Woodlands And Steppe,0
Richmond Temperate Forests,Central Anatolian Steppe,0
Richmond Temperate Forests,Miskito Pine Forests,0
Richmond Temperate Forests,Mindoro Rain Forests,0
Richmond Temperate Forests,Madeira Evergreen Forests,0
Richmond Temperate Forests,Albertine Rift Montane Forests,0
Richmond Temperate Forests,East European Forest Steppe,0
Richmond Temperate Forests,Rakiura Island Temperate Forests,0
Richmond Temperate Forests,South Island Temperate Forests,0
Richmond Temperate Forests,Antipodes Subantarctic Islands Tundra,0
Richmond Temperate Forests,Central Range Sub-Alpine Grasslands,0
Richmond Temperate Forests,Dry Chaco,0
Richmond Temperate Forests,Marajó Varzeá,0
Richmond Temperate Forests,Sahara Desert,0
Richmond Temperate Forests,Central Deccan Plateau Dry Deciduous Forests,0
Richmond Temperate Forests,Ecuadorian Dry Forests,0
Richmond Temperate Forests,Nile Delta Flooded Savanna,0
Richmond Temperate Forests,Columbia Plateau,0
Richmond Temperate Forests,Bolivian Yungas,0
Richmond Temperate Forests,Lake Chad Flooded Savanna,0
Richmond Temperate Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Richmond Temperate Forests,Northern Anatolian Conifer And Deciduous Forests,0
Richmond Temperate Forests,East Siberian Taiga,0
Richmond Temperate Forests,Central Andean Puna,0
Richmond Temperate Forests,Ruwenzori-Virunga Montane Moorlands,0
Richmond Temperate Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Richmond Temperate Forests,Aspen Parkland,0
Richmond Temperate Forests,Sahelian Acacia Savanna,0
Richmond Temperate Forests,Gissaro-Alai Open Woodlands,0
Richmond Temperate Forests,High Monte,0
Richmond Temperate Forests,Apache Highlands,0
Richmond Temperate Forests,Alaska Peninsula,0
Richmond Temperate Forests,Socotra Island Xeric Shrublands,0
Richmond Temperate Forests,Talamancan Montane Forests,0
North Island Temperate Forests,Anatolian Conifer And Deciduous Mixed Forests,0.09090909090909091
North Island Temperate Forests,Eastern Anatolian Montane Steppe,0.11764705882352941
North Island Temperate Forests,Mediterranean Dry Woodlands And Steppe,0.125
North Island Temperate Forests,Central Anatolian Steppe,0
North Island Temperate Forests,Miskito Pine Forests,0
North Island Temperate Forests,Mindoro Rain Forests,0
North Island Temperate Forests,Madeira Evergreen Forests,0
North Island Temperate Forests,Albertine Rift Montane Forests,0
North Island Temperate Forests,East European Forest Steppe,0
North Island Temperate Forests,Rakiura Island Temperate Forests,0
North Island Temperate Forests,South Island Temperate Forests,0
North Island Temperate Forests,Antipodes Subantarctic Islands Tundra,0
North Island Temperate Forests,Central Range Sub-Alpine Grasslands,0
North Island Temperate Forests,Dry Chaco,0
North Island Temperate Forests,Marajó Varzeá,0
North Island Temperate Forests,Sahara Desert,0
North Island Temperate Forests,Central Deccan Plateau Dry Deciduous Forests,0
North Island Temperate Forests,Ecuadorian Dry Forests,0
North Island Temperate Forests,Nile Delta Flooded Savanna,0.125
North Island Temperate Forests,Columbia Plateau,0
North Island Temperate Forests,Bolivian Yungas,0
North Island Temperate Forests,Lake Chad Flooded Savanna,0.125
North Island Temperate Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
North Island Temperate Forests,Northern Anatolian Conifer And Deciduous Forests,0
North Island Temperate Forests,East Siberian Taiga,0
North Island Temperate Forests,Central Andean Puna,0
North Island Temperate Forests,Ruwenzori-Virunga Montane Moorlands,0
North Island Temperate Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0.2
North Island Temperate Forests,Aspen Parkland,0.2
North Island Temperate Forests,Sahelian Acacia Savanna,0
North Island Temperate Forests,Gissaro-Alai Open Woodlands,0
North Island Temperate Forests,High Monte,0
North Island Temperate Forests,Apache Highlands,0
North Island Temperate Forests,Alaska Peninsula,0
North Island Temperate Forests,Socotra Island Xeric Shrublands,0
North Island Temperate Forests,Talamancan Montane Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Eastern Anatolian Montane Steppe,0.10526315789473684
Anatolian Conifer And Deciduous Mixed Forests,Mediterranean Dry Woodlands And Steppe,0.375
Anatolian Conifer And Deciduous Mixed Forests,Central Anatolian Steppe,0
Anatolian Conifer And Deciduous Mixed Forests,Miskito Pine Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Mindoro Rain Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Madeira Evergreen Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Albertine Rift Montane Forests,0
Anatolian Conifer And Deciduous Mixed Forests,East European Forest Steppe,0
Anatolian Conifer And Deciduous Mixed Forests,Rakiura Island Temperate Forests,0
Anatolian Conifer And Deciduous Mixed Forests,South Island Temperate Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Antipodes Subantarctic Islands Tundra,0
Anatolian Conifer And Deciduous Mixed Forests,Central Range Sub-Alpine Grasslands,0
Anatolian Conifer And Deciduous Mixed Forests,Dry Chaco,0
Anatolian Conifer And Deciduous Mixed Forests,Marajó Varzeá,0
Anatolian Conifer And Deciduous Mixed Forests,Sahara Desert,0
Anatolian Conifer And Deciduous Mixed Forests,Central Deccan Plateau Dry Deciduous Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Ecuadorian Dry Forests,0
Anatolian Conifer And Deciduous Mixed Forests,Nile Delta Flooded Savanna,0.1
Anatolian Conifer And Deciduous Mixed Forests,Columbia Plateau,0
Anatolian Conifer And Deciduous Mixed Forests,Bolivian Yungas,0
Anatolian Conifer And Deciduous Mixed Forests,Lake Chad Flooded Savanna,0.1
Anatolian Conifer And Deciduous Mixed Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0.2222222222222222
Anatolian Conifer And Deciduous Mixed Forests,Northern Anatolian Conifer And Deciduous Forests,0
Anatolian Conifer And Deciduous Mixed Forests,East Siberian Taiga,0
Anatolian Conifer And Deciduous Mixed Forests,Central Andean Puna,0
Anatolian Conifer And Deciduous Mixed Forests,Ruwenzori-Virunga Montane Moorlands,0
Anatolian Conifer And Deciduous Mixed Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0.14285714285714285
Anatolian Conifer And Deciduous Mixed Forests,Aspen Parkland,0.14285714285714285
Anatolian Conifer And Deciduous Mixed Forests,Sahelian Acacia Savanna,0
Anatolian Conifer And Deciduous Mixed Forests,Gissaro-Alai Open Woodlands,0
Anatolian Conifer And Deciduous Mixed Forests,High Monte,0
Anatolian Conifer And Deciduous Mixed Forests,Apache Highlands,0
Anatolian Conifer And Deciduous Mixed Forests,Alaska Peninsula,0
Anatolian Conifer And Deciduous Mixed Forests,Socotra Island Xeric Shrublands,0
Anatolian Conifer And Deciduous Mixed Forests,Talamancan Montane Forests,0
Eastern Anatolian Montane Steppe,Mediterranean Dry Woodlands And Steppe,0.125
Eastern Anatolian Montane Steppe,Central Anatolian Steppe,0
Eastern Anatolian Montane Steppe,Miskito Pine Forests,0
Eastern Anatolian Montane Steppe,Mindoro Rain Forests,0
Eastern Anatolian Montane Steppe,Madeira Evergreen Forests,0
Eastern Anatolian Montane Steppe,Albertine Rift Montane Forests,0
Eastern Anatolian Montane Steppe,East European Forest Steppe,0
Eastern Anatolian Montane Steppe,Rakiura Island Temperate Forests,0
Eastern Anatolian Montane Steppe,South Island Temperate Forests,0
Eastern Anatolian Montane Steppe,Antipodes Subantarctic Islands Tundra,0
Eastern Anatolian Montane Steppe,Central Range Sub-Alpine Grasslands,0
Eastern Anatolian Montane Steppe,Dry Chaco,0
Eastern Anatolian Montane Steppe,Marajó Varzeá,0
Eastern Anatolian Montane Steppe,Sahara Desert,0
Eastern Anatolian Montane Steppe,Central Deccan Plateau Dry Deciduous Forests,0
Eastern Anatolian Montane Steppe,Ecuadorian Dry Forests,0
Eastern Anatolian Montane Steppe,Nile Delta Flooded Savanna,0.058823529411764705
Eastern Anatolian Montane Steppe,Columbia Plateau,0
Eastern Anatolian Montane Steppe,Bolivian Yungas,0
Eastern Anatolian Montane Steppe,Lake Chad Flooded Savanna,0.058823529411764705
Eastern Anatolian Montane Steppe,Southern Anatolian Montane Conifer And Deciduous Forests,0
Eastern Anatolian Montane Steppe,Northern Anatolian Conifer And Deciduous Forests,0.07142857142857142
Eastern Anatolian Montane Steppe,East Siberian Taiga,0
Eastern Anatolian Montane Steppe,Central Andean Puna,0
Eastern Anatolian Montane Steppe,Ruwenzori-Virunga Montane Moorlands,0
Eastern Anatolian Montane Steppe,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0.07142857142857142
Eastern Anatolian Montane Steppe,Aspen Parkland,0.07142857142857142
Eastern Anatolian Montane Steppe,Sahelian Acacia Savanna,0
Eastern Anatolian Montane Steppe,Gissaro-Alai Open Woodlands,0
Eastern Anatolian Montane Steppe,High Monte,0
Eastern Anatolian Montane Steppe,Apache Highlands,0
Eastern Anatolian Montane Steppe,Alaska Peninsula,0
Eastern Anatolian Montane Steppe,Socotra Island Xeric Shrublands,0
Eastern Anatolian Montane Steppe,Talamancan Montane Forests,0
Mediterranean Dry Woodlands And Steppe,Central Anatolian Steppe,0
Mediterranean Dry Woodlands And Steppe,Miskito Pine Forests,0
Mediterranean Dry Woodlands And Steppe,Mindoro Rain Forests,0
Mediterranean Dry Woodlands And Steppe,Madeira Evergreen Forests,0
Mediterranean Dry Woodlands And Steppe,Albertine Rift Montane Forests,0
Mediterranean Dry Woodlands And Steppe,East European Forest Steppe,0
Mediterranean Dry Woodlands And Steppe,Rakiura Island Temperate Forests,0
Mediterranean Dry Woodlands And Steppe,South Island Temperate Forests,0
Mediterranean Dry Woodlands And Steppe,Antipodes Subantarctic Islands Tundra,0
Mediterranean Dry Woodlands And Steppe,Central Range Sub-Alpine Grasslands,0
Mediterranean Dry Woodlands And Steppe,Dry Chaco,0
Mediterranean Dry Woodlands And Steppe,Marajó Varzeá,0
Mediterranean Dry Woodlands And Steppe,Sahara Desert,0
Mediterranean Dry Woodlands And Steppe,Central Deccan Plateau Dry Deciduous Forests,0
Mediterranean Dry Woodlands And Steppe,Ecuadorian Dry Forests,0
Mediterranean Dry Woodlands And Steppe,Nile Delta Flooded Savanna,0.14285714285714285
Mediterranean Dry Woodlands And Steppe,Columbia Plateau,0
Mediterranean Dry Woodlands And Steppe,Bolivian Yungas,0
Mediterranean Dry Woodlands And Steppe,Lake Chad Flooded Savanna,0.14285714285714285
Mediterranean Dry Woodlands And Steppe,Southern Anatolian Montane Conifer And Deciduous Forests,0
Mediterranean Dry Woodlands And Steppe,Northern Anatolian Conifer And Deciduous Forests,0
Mediterranean Dry Woodlands And Steppe,East Siberian Taiga,0
Mediterranean Dry Woodlands And Steppe,Central Andean Puna,0
Mediterranean Dry Woodlands And Steppe,Ruwenzori-Virunga Montane Moorlands,0
Mediterranean Dry Woodlands And Steppe,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0.25
Mediterranean Dry Woodlands And Steppe,Aspen Parkland,0.25
Mediterranean Dry Woodlands And Steppe,Sahelian Acacia Savanna,0
Mediterranean Dry Woodlands And Steppe,Gissaro-Alai Open Woodlands,0
Mediterranean Dry Woodlands And Steppe,High Monte,0
Mediterranean Dry Woodlands And Steppe,Apache Highlands,0
Mediterranean Dry Woodlands And Steppe,Alaska Peninsula,0
Mediterranean Dry Woodlands And Steppe,Socotra Island Xeric Shrublands,0
Mediterranean Dry Woodlands And Steppe,Talamancan Montane Forests,0
Central Anatolian Steppe,Miskito Pine Forests,0
Central Anatolian Steppe,Mindoro Rain Forests,0
Central Anatolian Steppe,Madeira Evergreen Forests,0
Central Anatolian Steppe,Albertine Rift Montane Forests,0
Central Anatolian Steppe,East European Forest Steppe,0
Central Anatolian Steppe,Rakiura Island Temperate Forests,0
Central Anatolian Steppe,South Island Temperate Forests,0
Central Anatolian Steppe,Antipodes Subantarctic Islands Tundra,0
Central Anatolian Steppe,Central Range Sub-Alpine Grasslands,0
Central Anatolian Steppe,Dry Chaco,0
Central Anatolian Steppe,Marajó Varzeá,0
Central Anatolian Steppe,Sahara Desert,0.2
Central Anatolian Steppe,Central Deccan Plateau Dry Deciduous Forests,0
Central Anatolian Steppe,Ecuadorian Dry Forests,0
Central Anatolian Steppe,Nile Delta Flooded Savanna,0
Central Anatolian Steppe,Columbia Plateau,0
Central Anatolian Steppe,Bolivian Yungas,0
Central Anatolian Steppe,Lake Chad Flooded Savanna,0
Central Anatolian Steppe,Southern Anatolian Montane Conifer And Deciduous Forests,0
